employee_id,satisfaction_level,average_monthly_hours,department,salary
5404,0.68,166,IT,medium
5405,0.52,247,IT,medium
5406,0.54,203,IT,medium
5407,0.73,181,IT,low
5408,0.49,229,IT,low
5409,0.37,159,product_mng,low
5410,0.53,151,product_mng,low
5411,0.58,222,product_mng,low
5412,0.2,163,product_mng,low
5413,0.91,163,IT,low
5414,0.53,138,RandD,low
5415,0.99,136,RandD,low
5416,0.97,207,RandD,low
5417,0.18,245,RandD,low
5418,0.83,130,RandD,low
5419,0.49,285,RandD,low
5420,0.74,204,marketing,low
5421,0.7,183,sales,low
5422,0.97,246,accounting,low
5423,0.92,250,support,low
5424,0.94,176,technical,low
5425,1,177,management,low
5426,0.5,169,marketing,low
5427,0.77,142,marketing,low
5428,0.68,135,marketing,medium
5429,0.57,167,sales,medium
5430,0.57,191,sales,medium
5431,0.48,224,sales,medium
5432,0.7,234,sales,medium
5433,0.68,161,sales,medium
5434,0.62,124,sales,medium
5435,0.61,242,sales,medium
5436,0.83,186,sales,medium
5437,0.99,254,sales,medium
5438,0.58,170,sales,medium
5439,0.93,225,sales,medium
5440,0.66,263,sales,high
5441,0.52,148,sales,low
5442,0.5,216,sales,medium
5443,0.16,257,sales,medium
5444,0.62,173,sales,medium
5445,0.49,188,sales,medium
5446,0.56,188,sales,low
5447,0.96,108,sales,low
5448,0.5,179,accounting,low
5449,0.99,195,accounting,low
5450,0.54,265,accounting,low
5451,0.52,285,hr,low
5452,0.81,202,hr,low
5453,0.5,271,hr,low
5454,0.51,202,hr,low
5455,0.41,171,technical,low
5456,0.62,180,technical,low
5457,0.56,269,technical,low
5458,0.96,231,technical,low
5459,0.58,249,technical,low
5460,0.66,228,technical,low
5461,0.56,264,technical,low
5462,0.56,210,technical,low
5463,0.67,256,technical,low
5464,0.72,137,technical,low
5465,0.59,272,technical,low
5466,0.95,185,support,low
5467,1,264,support,medium
5468,0.56,238,support,medium
5469,0.52,98,support,medium
5470,0.88,248,support,medium
5471,0.58,271,support,medium
5472,0.86,180,support,medium
5473,0.19,181,support,medium
5474,0.6,182,support,medium
5475,0.82,204,support,medium
5476,0.64,170,support,medium
5477,0.83,139,technical,medium
5478,0.57,159,technical,medium
5479,0.98,254,technical,high
5480,0.54,168,management,low
5481,0.72,256,IT,medium
5482,0.89,209,IT,medium
5483,0.41,193,IT,medium
5484,0.93,142,IT,medium
5485,0.9,274,IT,low
5486,0.38,276,product_mng,low
5487,0.52,155,product_mng,low
5488,0.99,220,product_mng,low
5489,0.69,271,product_mng,low
5490,0.76,175,IT,low
5491,0.42,128,RandD,low
5492,0.78,104,RandD,low
5493,0.37,173,RandD,medium
5494,0.89,190,RandD,medium
5495,0.93,167,RandD,medium
5496,0.98,187,RandD,medium
5497,0.65,259,marketing,medium
5498,0.3,138,sales,medium
5499,0.97,251,accounting,medium
5500,0.84,189,support,medium
5501,0.76,149,technical,medium
5502,0.5,246,management,medium
5503,0.48,146,marketing,medium
5504,0.56,204,marketing,medium
5505,0.99,184,marketing,medium
5506,0.65,174,sales,medium
5507,0.92,196,sales,medium
5508,0.88,223,sales,medium
5509,0.99,198,sales,medium
5510,0.96,141,sales,medium
5511,0.55,273,sales,medium
5512,0.71,209,sales,medium
5513,0.72,135,sales,medium
5514,0.23,100,sales,medium
5515,0.78,193,sales,medium
5516,0.82,229,sales,medium
5517,0.49,104,sales,medium
5518,0.96,201,sales,high
5519,0.5,206,sales,high
5520,0.98,141,sales,high
5521,0.85,150,sales,high
5522,0.72,166,sales,high
5523,0.78,252,sales,high
5524,0.62,106,sales,high
5525,0.64,171,accounting,high
5526,0.24,232,accounting,high
5527,0.84,172,accounting,high
5528,0.61,239,hr,high
5529,0.79,222,hr,high
5530,0.86,152,hr,low
5531,0.7,198,hr,low
5532,0.53,143,technical,low
5533,0.58,157,technical,low
5534,0.45,268,technical,low
5535,0.86,183,technical,low
5536,0.95,238,technical,low
5537,0.51,214,technical,low
5538,0.35,244,technical,low
5539,0.99,221,technical,low
5540,0.73,200,technical,low
5541,0.44,226,technical,low
5542,0.43,121,technical,low
5543,0.81,249,support,low
5544,0.77,204,support,low
5545,0.52,256,support,medium
5546,0.21,211,support,medium
5547,0.88,162,support,medium
5548,0.48,235,support,medium
5549,0.21,226,support,medium
5550,0.81,242,support,medium
5551,0.38,173,support,medium
5552,0.67,167,support,medium
5553,0.87,256,support,medium
5554,0.85,229,technical,medium
5555,0.52,176,technical,medium
5556,0.9,133,technical,medium
5557,0.85,203,management,high
5558,0.77,210,IT,high
5559,0.61,198,IT,high
5560,0.74,175,IT,high
5561,0.56,245,IT,high
5562,0.28,102,IT,high
5563,0.86,192,product_mng,high
5564,0.63,160,product_mng,high
5565,0.85,211,product_mng,low
5566,0.84,261,product_mng,low
5567,0.98,191,IT,low
5568,0.51,225,RandD,low
5569,0.71,157,RandD,low
5570,0.88,248,RandD,low
5571,0.16,159,RandD,low
5572,0.98,254,RandD,low
5573,0.81,203,RandD,medium
5574,0.17,126,marketing,medium
5575,0.22,212,sales,medium
5576,0.67,225,accounting,medium
5577,0.72,193,support,medium
5578,0.67,147,technical,medium
5579,0.47,156,management,medium
5580,0.51,234,marketing,medium
5581,0.88,246,marketing,medium
5582,0.48,231,marketing,medium
5583,0.66,209,sales,medium
5584,0.58,144,sales,medium
5585,0.23,234,sales,medium
5586,0.86,230,sales,medium
5587,0.81,156,sales,medium
5588,0.75,138,sales,medium
5589,0.49,233,sales,medium
5590,0.31,262,sales,medium
5591,0.83,215,sales,medium
5592,0.7,227,sales,medium
5593,0.49,199,sales,medium
5594,0.57,238,sales,medium
5595,0.37,100,sales,medium
5596,0.69,179,sales,high
5597,0.62,107,sales,low
5598,0.5,274,sales,medium
5599,0.81,272,sales,medium
5600,0.2,264,sales,medium
5601,0.22,255,sales,medium
5602,0.63,215,accounting,medium
5603,0.68,156,accounting,medium
5604,0.52,146,accounting,medium
5605,0.22,217,hr,medium
5606,0.51,206,hr,medium
5607,0.66,239,hr,medium
5608,0.26,232,hr,low
5609,0.42,160,technical,low
5610,0.86,237,technical,low
5611,0.52,162,technical,low
5612,0.95,138,technical,low
5613,0.63,228,technical,low
5614,1,151,technical,low
5615,0.54,169,technical,high
5616,0.9,147,technical,low
5617,0.49,205,technical,high
5618,0.81,140,technical,high
5619,0.5,150,technical,low
5620,0.7,191,support,low
5621,0.5,150,support,high
5622,0.98,255,support,low
5623,0.86,230,support,medium
5624,0.93,202,support,high
5625,0.62,180,support,medium
5626,0.64,179,support,medium
5627,0.66,198,support,medium
5628,0.65,267,support,medium
5629,0.89,166,support,high
5630,0.77,162,support,medium
5631,0.4,128,technical,medium
5632,0.36,114,technical,medium
5633,0.3,104,technical,high
5634,0.9,139,management,medium
5635,0.23,214,IT,high
5636,0.24,175,IT,low
5637,0.98,175,IT,medium
5638,0.49,186,IT,medium
5639,0.23,139,IT,medium
5640,0.79,202,product_mng,medium
5641,0.21,165,product_mng,low
5642,0.38,238,product_mng,low
5643,0.17,179,product_mng,low
5644,0.56,239,IT,low
5645,0.97,195,RandD,low
5646,0.22,206,RandD,low
5647,0.84,194,RandD,low
5648,0.64,105,RandD,low
5649,0.78,256,RandD,low
5650,0.23,110,marketing,low
5651,0.99,185,sales,high
5652,0.15,255,accounting,low
5653,0.24,174,support,low
5654,0.84,273,technical,low
5655,0.82,248,management,low
5656,0.17,286,marketing,high
5657,0.72,248,marketing,low
5658,0.86,234,marketing,low
5659,0.75,162,sales,low
5660,0.93,272,sales,high
5661,0.75,260,sales,low
5662,0.45,151,sales,medium
5663,0.44,140,sales,high
5664,0.55,237,sales,medium
5665,0.78,252,sales,high
5666,0.5,178,sales,medium
5667,0.96,268,sales,medium
5668,0.72,244,sales,medium
5669,0.77,225,sales,medium
5670,0.89,223,sales,medium
5671,0.58,149,sales,medium
5672,0.75,190,sales,medium
5673,0.77,167,sales,medium
5674,0.76,161,sales,high
5675,0.87,218,sales,low
5676,0.95,212,sales,medium
5677,0.73,150,sales,medium
5678,0.2,181,accounting,medium
5679,0.55,120,accounting,medium
5680,0.21,229,accounting,medium
5681,0.91,139,hr,medium
5682,0.61,151,hr,medium
5683,0.89,230,hr,medium
5684,0.65,193,hr,medium
5685,0.7,229,technical,high
5686,0.79,222,technical,low
5687,0.99,200,technical,low
5688,0.52,134,technical,low
5689,0.71,219,technical,high
5690,0.21,197,technical,low
5691,0.4,283,technical,low
5692,0.74,149,technical,low
5693,0.79,161,technical,high
5694,0.88,264,technical,low
5695,0.89,137,technical,low
5696,0.61,144,support,low
5697,0.48,105,support,low
5698,0.81,196,support,low
5699,0.71,250,support,low
5700,0.92,253,support,low
5701,0.99,199,support,medium
5702,0.74,130,support,medium
5703,1,257,support,medium
5704,0.81,127,support,medium
5705,0.59,153,support,medium
5706,0.9,260,support,medium
5707,0.98,247,technical,medium
5708,0.56,250,technical,medium
5709,0.86,136,technical,medium
5710,0.82,210,management,medium
5711,0.94,183,IT,medium
5712,0.68,255,IT,medium
5713,0.81,109,IT,high
5714,0.59,173,IT,low
5715,0.54,266,IT,medium
5716,0.77,257,product_mng,medium
5717,0.62,103,product_mng,medium
5718,0.58,105,product_mng,medium
5719,0.63,269,product_mng,low
5720,0.78,154,IT,low
5721,0.82,232,RandD,low
5722,0.73,215,RandD,low
5723,0.53,272,RandD,low
5724,0.88,221,RandD,low
5725,0.65,200,RandD,low
5726,0.57,254,marketing,low
5727,0.93,187,marketing,low
5728,0.83,192,sales,low
5729,0.73,232,accounting,low
5730,0.78,221,support,low
5731,0.9,233,technical,low
5732,0.59,166,management,low
5733,0.67,173,marketing,low
5734,0.59,184,marketing,low
5735,0.53,257,marketing,low
5736,0.56,226,sales,low
5737,0.72,221,sales,low
5738,0.81,205,sales,low
5739,0.54,158,sales,low
5740,0.91,199,sales,medium
5741,0.51,192,sales,medium
5742,0.59,190,sales,medium
5743,0.64,222,sales,medium
5744,0.95,225,sales,medium
5745,0.75,274,sales,medium
5746,0.44,197,sales,medium
5747,0.55,176,sales,medium
5748,0.6,226,sales,medium
5749,0.84,186,sales,medium
5750,0.49,226,sales,medium
5751,0.75,209,sales,medium
5752,0.35,182,sales,high
5753,0.68,232,sales,low
5754,0.52,286,sales,medium
5755,0.78,177,accounting,medium
5756,0.44,268,accounting,medium
5757,0.18,267,accounting,medium
5758,0.37,211,hr,low
5759,0.71,246,hr,low
5760,0.55,220,hr,low
5761,0.98,197,hr,low
5762,0.88,188,technical,low
5763,0.79,212,technical,low
5764,0.96,230,technical,low
5765,0.3,178,technical,low
5766,0.59,226,technical,low
5767,0.72,202,technical,low
5768,0.59,191,technical,low
5769,0.93,150,technical,low
5770,0.49,235,technical,low
5771,0.73,258,technical,low
5772,0.53,247,technical,low
5773,0.77,271,support,low
5774,0.45,129,support,low
5775,0.95,246,support,low
5776,0.86,157,support,low
5777,0.59,233,support,low
5778,0.95,153,support,low
5779,0.7,142,support,medium
5780,0.56,241,support,medium
5781,0.5,186,support,medium
5782,0.76,154,support,medium
5783,0.85,263,support,medium
5784,0.98,150,technical,medium
5785,0.65,277,technical,medium
5786,0.44,240,technical,medium
5787,0.55,222,management,medium
5788,0.16,140,IT,medium
5789,0.16,213,IT,medium
5790,0.75,272,IT,medium
5791,0.59,261,IT,high
5792,0.48,236,IT,low
5793,0.18,154,product_mng,medium
5794,0.8,271,product_mng,medium
5795,0.8,154,product_mng,medium
5796,0.15,207,product_mng,medium
5797,0.62,181,IT,low
5798,0.21,165,RandD,low
5799,0.9,203,RandD,low
5800,0.51,197,RandD,low
5801,0.99,177,RandD,low
5802,0.71,273,RandD,low
5803,0.89,141,marketing,low
5804,0.74,158,sales,low
5805,0.84,243,accounting,low
5806,0.4,188,support,low
5807,1,216,technical,low
5808,0.48,286,management,low
5809,0.99,262,marketing,low
5810,0.73,173,marketing,low
5811,0.84,247,marketing,low
5812,0.55,237,sales,low
5813,0.44,119,sales,low
5814,0.95,227,sales,low
5815,0.76,195,sales,low
5816,0.94,217,sales,low
5817,0.85,267,sales,low
5818,0.57,154,sales,medium
5819,0.67,161,sales,medium
5820,0.7,179,sales,medium
5821,0.67,214,sales,medium
5822,0.72,167,sales,medium
5823,0.71,203,sales,medium
5824,0.51,231,sales,medium
5825,0.98,263,sales,medium
5826,0.52,227,sales,medium
5827,0.21,235,sales,medium
5828,0.43,127,sales,medium
5829,0.91,158,sales,medium
5830,0.74,105,sales,high
5831,0.34,257,accounting,low
5832,0.28,260,accounting,medium
5833,0.7,145,accounting,medium
5834,0.53,201,hr,medium
5835,0.97,241,hr,medium
5836,0.96,214,hr,low
5837,0.74,166,hr,low
5838,0.79,173,technical,low
5839,0.61,181,technical,low
5840,0.36,114,technical,low
5841,0.15,267,technical,low
5842,0.61,216,technical,low
5843,0.59,265,technical,low
5844,0.58,272,technical,low
5845,0.49,229,technical,low
5846,0.92,174,technical,low
5847,0.72,264,technical,low
5848,0.77,221,technical,low
5849,0.6,202,support,low
5850,0.21,262,support,low
5851,0.83,150,support,low
5852,0.71,251,support,low
5853,0.94,230,support,low
5854,0.59,185,support,medium
5855,0.59,216,support,medium
5856,0.99,181,support,medium
5857,0.64,140,support,medium
5858,0.54,160,support,medium
5859,0.78,192,support,medium
5860,0.7,257,technical,medium
5861,0.9,236,technical,medium
5862,0.14,160,technical,medium
5863,0.33,125,management,medium
5864,0.73,139,IT,medium
5865,0.8,217,IT,medium
5866,0.17,246,IT,high
5867,0.34,284,IT,low
5868,0.61,263,IT,medium
5869,0.18,241,product_mng,medium
5870,0.72,258,product_mng,medium
5871,0.32,136,product_mng,medium
5872,0.85,223,product_mng,low
5873,0.85,170,IT,low
5874,0.8,194,RandD,low
5875,0.36,218,RandD,low
5876,0.8,178,RandD,low
5877,0.55,181,RandD,low
5878,0.69,183,RandD,low
5879,0.71,198,marketing,low
5880,0.74,203,sales,low
5881,0.76,204,accounting,low
5882,0.81,257,support,low
5883,0.59,169,technical,low
5884,0.97,203,management,low
5885,0.98,260,marketing,low
5886,0.96,202,marketing,low
5887,0.82,199,marketing,low
5888,0.97,270,sales,low
5889,0.74,258,sales,low
5890,0.14,108,sales,low
5891,0.3,232,sales,low
5892,0.74,149,sales,low
5893,0.85,214,sales,medium
5894,0.69,136,sales,medium
5895,0.6,164,sales,medium
5896,0.53,236,sales,medium
5897,0.94,270,sales,medium
5898,0.57,156,sales,medium
5899,0.2,250,sales,medium
5900,0.82,196,sales,medium
5901,0.62,169,sales,medium
5902,0.88,144,sales,medium
5903,0.82,160,sales,medium
5904,0.62,142,sales,medium
5905,0.74,165,sales,high
5906,0.91,163,sales,low
5907,0.7,263,accounting,medium
5908,0.84,178,accounting,medium
5909,0.35,109,accounting,medium
5910,0.28,206,hr,medium
5911,0.37,168,hr,low
5912,0.75,155,hr,low
5913,0.34,154,hr,low
5914,0.55,179,technical,low
5915,0.97,168,technical,low
5916,0.91,158,technical,low
5917,0.48,180,technical,low
5918,0.53,227,technical,low
5919,0.84,139,technical,low
5920,0.31,120,technical,low
5921,0.81,255,technical,low
5922,0.78,273,technical,low
5923,0.64,272,technical,low
5924,0.41,231,technical,low
5925,0.74,281,support,low
5926,0.89,208,support,low
5927,0.26,215,support,low
5928,0.72,111,support,low
5929,0.84,168,support,low
5930,0.52,144,support,low
5931,0.65,266,support,low
5932,0.66,169,support,medium
5933,0.86,162,support,medium
5934,0.91,243,support,medium
5935,0.84,186,support,medium
5936,0.87,231,technical,medium
5937,0.57,167,technical,medium
5938,0.68,139,technical,medium
5939,1,182,management,medium
5940,0.86,261,IT,medium
5941,0.7,248,IT,medium
5942,0.28,164,IT,medium
5943,0.84,230,IT,medium
5944,0.68,226,IT,high
5945,0.45,98,product_mng,low
5946,0.37,117,product_mng,medium
5947,0.98,200,product_mng,medium
5948,0.67,206,product_mng,medium
5949,0.74,142,IT,medium
5950,0.48,174,RandD,low
5951,0.22,284,RandD,low
5952,0.14,163,RandD,low
5953,0.93,189,RandD,low
5954,0.83,189,RandD,low
5955,0.94,256,marketing,low
5956,0.7,215,sales,low
5957,0.74,221,accounting,low
5958,0.83,263,support,medium
5959,0.97,208,technical,medium
5960,0.61,216,management,medium
5961,0.77,242,marketing,medium
5962,0.66,135,marketing,medium
5963,0.92,190,marketing,medium
5964,0.62,108,sales,medium
5965,0.15,195,sales,medium
5966,0.82,160,sales,medium
5967,0.7,273,sales,medium
5968,0.18,177,sales,medium
5969,0.99,163,sales,medium
5970,0.22,106,sales,medium
5971,0.61,236,sales,medium
5972,0.78,132,sales,medium
5973,0.84,253,sales,medium
5974,0.87,151,sales,medium
5975,0.73,266,sales,medium
5976,0.7,141,sales,medium
5977,0.98,217,sales,medium
5978,0.85,258,sales,medium
5979,0.56,275,sales,medium
5980,0.48,210,sales,medium
5981,0.65,243,sales,medium
5982,0.84,234,sales,medium
5983,0.17,274,accounting,high
5984,0.84,261,accounting,high
5985,0.96,158,accounting,high
5986,0.62,251,hr,high
5987,0.57,158,hr,high
5988,0.98,246,hr,high
5989,0.72,227,hr,high
5990,0.43,169,technical,high
5991,0.68,187,technical,high
5992,0.69,238,technical,high
5993,0.91,139,technical,high
5994,0.42,284,technical,high
5995,0.8,255,technical,low
5996,0.79,230,technical,low
5997,1,272,technical,low
5998,0.63,155,technical,low
5999,0.61,163,technical,low
6000,0.78,260,technical,low
6001,0.72,223,support,low
6002,0.64,247,support,low
6003,0.79,126,support,low
6004,0.64,147,support,low
6005,0.82,259,support,low
6006,0.51,196,support,low
6007,0.18,227,support,low
6008,0.67,161,support,low
6009,0.65,213,support,low
6010,0.7,183,support,medium
6011,0.59,194,support,medium
6012,0.56,237,technical,medium
6013,0.17,273,technical,medium
6014,0.8,166,technical,medium
6015,0.91,169,management,medium
6016,0.51,154,IT,medium
6017,0.76,201,IT,medium
6018,0.82,178,IT,medium
6019,0.44,161,IT,medium
6020,0.5,269,IT,medium
6021,0.54,203,product_mng,medium
6022,0.56,271,product_mng,high
6023,0.77,181,product_mng,high
6024,0.39,135,product_mng,high
6025,0.52,275,IT,high
6026,0.63,252,RandD,high
6027,0.49,129,RandD,high
6028,0.2,230,RandD,high
6029,0.21,287,RandD,high
6030,0.85,156,RandD,low
6031,0.54,279,marketing,low
6032,0.23,156,sales,low
6033,0.65,168,accounting,low
6034,0.19,259,support,low
6035,0.76,188,technical,low
6036,0.83,149,management,low
6037,0.97,157,marketing,low
6038,0.67,201,marketing,medium
6039,0.53,185,marketing,medium
6040,0.34,160,sales,medium
6041,0.58,251,sales,medium
6042,0.96,145,sales,medium
6043,0.72,269,sales,medium
6044,0.58,213,sales,medium
6045,0.39,276,sales,medium
6046,0.24,232,sales,medium
6047,0.64,184,sales,medium
6048,0.98,260,sales,medium
6049,0.64,214,sales,medium
6050,0.56,194,sales,medium
